,ID_MDL_Data
17161,120368070
17162,114353073
17163,111156094
17164,117250594
17165,115750501
17166,121512526
17167,114927963
17168,119175661
17169,119619665
17170,117056780
17171,118943151
17172,116517815
17173,118974599
17174,122553830
17175,117660124
17176,121343563
17177,120808059
17178,122433321
17179,122059662
17180,117095797
17181,120109029
17182,117629673
17183,121263490
17184,115031531
17185,115529284
17186,118131065
17187,122659947
17188,116607510
17189,118700998
17190,119184604
17191,119600815
17192,118146644
17193,121022544
17194,113140585
17195,114944007
17196,114248323
17197,120896979
17198,112921674
17199,121152046
17200,119623721
17201,120144354
17202,117728586
17203,116410632
17204,121224491
17205,115307616
17206,119887628
17207,121243826
17208,121657199
17209,111321485
17210,115481222
17211,115434731
17212,112368453
17213,114628764
17214,114944782
17215,121647558
17216,115436623
17217,117111874
17218,112719524
17219,116491838
17220,118008784
17221,108291290
17222,115712079
17223,120722982
17224,118686947
17225,111083810
17226,117240064
17227,117241830
17228,121383932
17229,115361102
17230,117249442
17231,114228092
17232,115053223
17233,117836170
17234,115490503
17235,111323867
17236,118143368
17237,116331621
17238,115817111
17239,117533450
17240,119993896
17241,121515798
17242,117763571
17243,118986948
17244,114701872
17245,122495099
17246,120018128
17247,121623340
17248,114628214
17249,114681057
17250,116499693
17251,115622935
17252,118575940
17253,121531384
17254,118096195
17255,116405934
17256,120429057
17257,107084836
17258,120851118
17259,121018687
17260,113639954
17261,110063259
17262,122492417
17263,120188526
17264,113834721
17265,119244833
17266,118835865
17267,120322173
17268,115971677
17269,119541843
17270,120053784
17271,117896082
17272,118009934
17273,122117227
17274,114606235
17275,119933673
17276,115682460
17277,114655321
17278,120047824
17279,120972741
17280,122483408
17281,118894348
17282,118110213
17283,110711420
17284,113769459
17285,121649581
17286,115675938
17287,122495898
17288,120786773
17289,119633033
17290,115652813
17291,119333570
17292,122721307
17293,118796265
17294,118340249
17295,121179772
17296,108309861
17297,114708064
17298,113591509
17299,114176908
17300,120948314
17301,116551653
17302,119369994
17303,115138251
17304,117683714
17305,120650905
17306,119548438
17307,119215347
17308,120416775
17309,115959880
17310,121333086
17311,119431793
17312,120559785
17313,119011112
17314,120060917
17315,118848873
17316,118285042
17317,121282778
17318,116582514
17319,115957029
17320,115753019
17321,118534044
17322,112432271
17323,120274764
17324,121023467
17325,122145109
17326,119089252
17327,120049851
17328,118496869
17329,114763513
17330,119788486
17331,117949226
17332,115206882
17333,114157979
17334,119754773
17335,121019852
17336,113634285
17337,118122742
17338,118312440
17339,119482063
17340,120054218
17341,118998402
17342,114401504
17343,118013382
17344,120376613
17345,119760092
17346,119817153
17347,115278559
17348,116348985
17349,118971228
17350,114263471
17351,119027876
17352,111911618
17353,117065567
17354,121847789
17355,119296657
17356,114543875
17357,120813839
17358,121054212
17359,120006562
17360,117573573
17361,114331902
17362,115942892
17363,119998548
17364,119750596
17365,113374508
17366,117845408
17367,121075707
17368,121858138
17369,115343810
17370,121557265
17371,115726993
17372,117270437
17373,120863454
17374,115333118
17375,119630525
17376,119664503
17377,121535743
17378,117600884
17379,118880819
17380,112351914
17381,122118824
17382,115506275
17383,107120515
17384,119251710
17385,118196841
17386,121822748
17387,119657344
17388,121365913
17389,118533030
17390,119042740
17391,120910815
17392,114685480
17393,118906912
17394,120646282
17395,115916550
17396,116387295
17397,119860643
17398,120964392
17399,118133655
17400,120054643
17401,120294596
17402,115804858
17403,122485725
17404,119379203
17405,114648821
17406,118833656
17407,115052520
17408,120360281
17409,121250533
17410,108113933
17411,118495926
17412,114837031
17413,118660189
17414,118973909
17415,119963977
17416,120712235
17417,117842054
17418,115455029
17419,121709485
17420,114939448
17421,115752626
17422,106127195
17423,121111067
17424,121052300
17425,116719459
17426,119496799
17427,115557784
17428,120317625
17429,118158100
17430,118290949
17431,115825184
17432,120314201
17433,114131423
17434,118072348
17435,118286828
17436,113373158
17437,121198210
17438,122341059
17439,121886567
17440,122721046
17441,120582821
17442,121652975
17443,121657200
17444,122473436
17445,121759715
17446,119222118
17447,122553722
17448,115546635
17449,118094084
17450,111231127
17451,107974558
17452,116183322
17453,118986304
17454,116640142
17455,122475702
17456,118956677
17457,116126449
17458,110060440
17459,116219611
17460,116590563
17461,111860942
17462,120063556
17463,115609186
17464,115153598
17465,121031563
17466,121638081
17467,116002514
17468,119980040
17469,116648385
17470,116481897
17471,117173518
17472,119019013
17473,115723038
17474,118282229
17475,119203688
17476,113356376
17477,115255105
17478,117645981
17479,117176247
17480,121712150
17481,122260729
17482,118986719
17483,117128857
17484,115733998
17485,120820254
17486,120109906
17487,117220374
17488,120312699
17489,118894344
17490,115532215
17491,117861604
17492,114023785
17493,122430114
17494,122179200
17495,118266228
17496,121065974
17497,118080157
17498,118022028
17499,117826435
17500,119193576
17501,120320142
17502,121812691
17503,116512303
17504,115414022
17505,117952558
17506,117759735
17507,113923809
17508,121968322
17509,120061862
17510,115493992
17511,119030675
17512,118183942
17513,115454854
17514,120143003
17515,119674143
17516,116973862
17517,120028208
17518,119558089
17519,118131962
17520,115741627
17521,121132279
17522,119386149
17523,117966419
17524,121824021
17525,108781467
17526,117920969
17527,119980153
17528,118789311
17529,110695849
17530,115494790
17531,109888244
17532,120762507
17533,115787821
17534,117772381
17535,116563048
17536,120111026
17537,117648674
17538,116588498
17539,114588633
17540,122349518
17541,118254782
17542,114209270
17543,114132148
17544,119118903
17545,120536844
17546,109959661
17547,117952937
17548,121019541
17549,115755425
17550,114624992
17551,115822491
17552,120099112
17553,121259094
17554,118431008
17555,122538129
17556,119937939
17557,120190945
17558,119138015
17559,108842520
17560,121044174
17561,115546674
17562,121771857
17563,113920457
17564,120742558
17565,122384690
17566,118269793
17567,117588438
17568,117236901
17569,121688135
17570,117180585
17571,115681951
17572,118259734
17573,120901526
17574,115645542
17575,119806543
17576,117695943
17577,114810127
17578,117780983
17579,119953023
17580,121362783
17581,118691984
17582,117059722
17583,120113592
17584,115254865
17585,122524172
17586,120235491
17587,113796855
17588,117005459
17589,115477703
17590,116959642
17591,114167492
17592,119197845
17593,121217730
17594,119995707
17595,117547886
17596,119759751
17597,114846014
17598,117396565
17599,117641848
17600,115091834
17601,112384575
17602,116446929
17603,117944882
17604,118830547
17605,121192397
17606,122492714
17607,106997730
17608,114553481
17609,117374216
17610,118120686
17611,117281391
17612,120764993
17613,120186282
17614,121595596
17615,114311934
17616,115730969
17617,121017268
17618,116064701
17619,118601710
17620,120318129
17621,114445827
17622,115327147
17623,117646281
17624,119337125
17625,120987078
17626,120795062
17627,122702439
17628,114286866
17629,119617886
17630,117847717
17631,118697724
17632,117856897
17633,115302049
17634,120545898
17635,122469654
17636,117836168
17637,114484642
17638,115056110
17639,120136138
17640,107575673
17641,116724208
17642,118884324
17643,114004994
17644,122490288
17645,120236365
17646,122639212
17647,114629590
17648,119852848
17649,121460522
17650,114038211
17651,122645918
17652,120054095
17653,113121303
17654,122683433
17655,114072392
17656,120099115
17657,113587310
17658,119642526
17659,116362158
17660,121054435
17661,119611174
17662,120798162
17663,116481318
17664,121335893
17665,116170352
17666,114846478
17667,118266491
17668,116453833
17669,117042709
17670,118928487
17671,121479138
17672,120104489
17673,114261724
17674,111153175
17675,114611830
17676,107073514
17677,120195929
17678,121873599
17679,121622222
17680,121052813
17681,118041903
17682,117689529
17683,120032605
17684,119812609
17685,117602577
17686,115769208
17687,118007543
17688,120308952
17689,114291069
17690,113595692
17691,121855477
17692,117003983
17693,118692798
17694,119129278
17695,115869448
17696,120966086
17697,121885969
17698,120048769
17699,121655721
17700,122387898
17701,117829293
17702,114144414
17703,119778434
17704,118159850
17705,121354893
17706,119525670
17707,108887924
17708,118986603
17709,114057535
17710,119042245
17711,114232408
17712,118085298
17713,117709585
17714,112384989
17715,115288590
17716,113556313
17717,121995350
17718,113773881
17719,115713639
17720,118978399
17721,121658983
17722,121284180
17723,121439616
17724,117619262
17725,119961386
17726,115586700
17727,114244125
17728,121559308
17729,120380622
17730,121445128
17731,108238598
17732,116039344
17733,120984615
17734,119252841
17735,119134973
17736,120293917
17737,121732247
17738,116477108
17739,116139496
17740,121570591
17741,115826532
17742,103608168
17743,116307626
17744,115546101
17745,107875133
17746,119025467
17747,116150942
17748,116668641
17749,116624035
17750,118789126
17751,114605210
17752,114486703
17753,116127882
17754,115515690
17755,115972179
17756,121323258
17757,116395135
17758,115747911
17759,118434742
17760,114177110
17761,120054972
17762,113374371
17763,120897283
17764,121817730
17765,120317522
17766,113903756
17767,112816360
17768,117176105
17769,117212357
17770,115826098
17771,119335804
17772,117179224
17773,115769167
17774,118696103
17775,117178164
17776,120034246
17777,120808270
17778,121352932
17779,122289139
17780,121737739
17781,114175469
17782,122639008
17783,121115848
17784,122514516
17785,114455583
17786,120782907
17787,117247680
17788,117077744
17789,116965500
17790,121572141
17791,119352087
17792,115654623
17793,118603532
17794,121241468
17795,111209012
17796,117575912
17797,119778106
17798,120617800
17799,121880736
17800,106482461
17801,110550138
17802,118014044
17803,121598678
17804,119034544
17805,120487387
17806,119547406
17807,119097994
17808,121456324
17809,120495091
17810,120791620
17811,119650806
17812,114641483
17813,107714640
17814,119140207
17815,121658614
17816,119942828
17817,117675702
17818,121652602
17819,116441981
17820,121155374
17821,121018442
17822,118750554
17823,122490040
17824,117249285
17825,117917757
17826,115752238
17827,119243332
17828,115793969
17829,117381473
17830,109990159
17831,121392613
17832,116621290
17833,117360801
17834,115580489
17835,117352476
17836,115013390
17837,121776653
17838,122705870
17839,119773595
17840,122433498
17841,116409007
17842,115424324
17843,122147971
17844,116366744
17845,120017247
17846,114786457
17847,119115287
17848,120179750
17849,120548774
17850,122296151
17851,115445291
17852,117248047
17853,121666849
17854,110836871
17855,114405400
17856,111746315
17857,115869142
17858,116954106
17859,121242650
17860,121039097
17861,119854854
17862,121355008
17863,109877971
17864,117742917
17865,110560701
17866,108780579
17867,120632855
17868,114221056
17869,121453067
17870,114626348
17871,119427942
17872,117132705
17873,118275730
17874,119582567
17875,121557669
17876,121530896
17877,114647947
17878,121734442
17879,119667693
17880,115415134
17881,118992893
17882,122833888
17883,120633495
17884,114277251
17885,114937053
17886,118546628
17887,122435321
17888,119398793
17889,117695698
17890,121875993
17891,115754855
17892,116286876
17893,120249134
17894,121284699
17895,119377602
17896,114309350
17897,119218131
17898,121758935
17899,119376684
17900,119858948
17901,121246719
17902,120311095
17903,115781600
17904,119073962
17905,120536869
17906,118026830
17907,115256547
17908,112667053
17909,119640906
17910,120643108
17911,114659671
17912,118826629
17913,122490547
17914,120419302
17915,120376291
17916,122491186
17917,117890086
17918,113936051
17919,115787344
17920,120862100
17921,118986308
17922,110485088
17923,120893749
17924,117790440
17925,121989488
17926,118234768
17927,121236082
17928,121696489
17929,117603564
17930,117269325
17931,120871243
17932,111497126
17933,121552022
17934,117177450
17935,119521657
17936,114847898
17937,118538448
17938,120336052
17939,120008058
17940,121898693
17941,114108258
17942,118801431
17943,118993315
17944,119947366
17945,114998691
17946,115380444
17947,108748786
17948,117660398
17949,115648000
17950,117166554
17951,120332422
17952,121726177
17953,108616301
17954,110638171
17955,120378898
17956,120809472
17957,110327512
17958,119351833
17959,121658216
17960,120170221
17961,119567987
17962,121618743
17963,119229152
17964,121900110
17965,120282046
17966,113897411
17967,121186354
17968,118335149
17969,117130547
17970,116618970
17971,114234651
17972,121380080
17973,121344812
17974,122457002
17975,118697437
17976,114465284
17977,118306506
17978,121693687
17979,119198284
17980,117561475
17981,120091861
17982,121040619
17983,115169807
17984,118122164
17985,114900798
17986,115544972
17987,116557477
17988,121724799
17989,121336846
17990,119212287
17991,114792608
17992,113619370
17993,110683647
17994,115843554
17995,119376220
17996,114093093
17997,119811190
17998,119408070
17999,119555937
18000,122661359
18001,120041152
18002,108310267
18003,120409672
18004,109542403
18005,117856538
18006,116879465
18007,121536491
18008,118048845
18009,121153870
18010,119990878
18011,114610769
18012,117849687
18013,119640012
18014,115729582
18015,119298765
18016,117302743
18017,119357994
18018,119886545
18019,118571838
18020,119217131
18021,121299781
18022,117565481
18023,113745749
18024,119916865
18025,121693370
18026,121765241
18027,121975616
18028,110644393
18029,119850647
18030,121682336
18031,122478609
18032,115442200
18033,119250374
18034,121840145
18035,117834625
18036,117203783
18037,122375445
18038,119987743
18039,113211898
18040,121716071
18041,119628226
18042,115449074
18043,117917646
18044,115060590
18045,118289949
18046,115901572
18047,117901359
18048,118023640
18049,115435521
18050,115380044
18051,119640985
18052,119407855
18053,120174693
18054,122021272
18055,122243371
18056,121297985
18057,120028711
18058,119249390
18059,118307998
18060,116341029
18061,109763055
18062,114026156
18063,113332680
18064,115647077
18065,115711703
18066,120818777
18067,114353631
18068,119171093
18069,121658599
18070,117191097
18071,120377862
18072,117883865
18073,117018195
18074,119991816
18075,122557564
18076,118427260
18077,108268865
18078,113014697
18079,120060098
18080,121242667
18081,114313347
18082,115251628
18083,117952319
18084,110566474
18085,119029080
18086,113303434
18087,122439165
18088,115731159
18089,116445731
18090,114150716
18091,122339185
18092,118594541
18093,121714509
18094,116544656
18095,119026040
18096,115583609
18097,118902391
18098,121276742
18099,117591445
18100,120433248
18101,115452666
18102,117011234
18103,116158045
18104,119936920
18105,121827677
18106,114147801
18107,117845131
18108,119937207
18109,121843255
18110,114352970
18111,119295465
18112,108431091
18113,116960367
18114,114180483
18115,115319851
18116,120067348
18117,122491765
18118,114358155
18119,119874354
18120,117171296
18121,115983569
18122,121605602
18123,114134272
18124,121076402
18125,115455246
18126,118060944
18127,117249677
18128,121712599
18129,119566993
18130,116656519
18131,107474983
18132,121994309
18133,115095039
18134,121658383
18135,107469074
18136,120060838
18137,119084142
18138,120228808
18139,120094025
18140,118097191
18141,113589211
18142,121653043
18143,119188266
18144,115659739
18145,117934161
18146,119338819
18147,115036813
18148,114702258
18149,122640819
18150,115818232
18151,122385714
18152,122513994
18153,119106676
18154,114245341
18155,118535544
18156,113737676
18157,111746314
18158,116302287
18159,117543065
18160,121384975
18161,121729482
18162,122435570
18163,119349991
18164,117027961
18165,117103091
18166,117705006
18167,120339900
18168,121695910
18169,114827151
18170,115232209
18171,120996411
18172,119655752
18173,117324161
18174,117153829
18175,114256611
18176,121676819
18177,114568108
18178,119751217
18179,120914990
18180,116714990
18181,114312412
18182,122317025
18183,116494727
18184,116643150
18185,117149825
18186,117441244
18187,120847078
18188,119397424
18189,117156541
18190,118631094
18191,120986984
18192,119800412
18193,119202231
18194,118783248
18195,121831967
18196,120142312
18197,119890300
18198,116623526
18199,113417832
18200,120161686
18201,121992690
18202,118060823
18203,120115881
18204,121900343
18205,114389990
18206,121762549
18207,120812217
18208,111427776
18209,122224967
18210,118074799
18211,114806662
18212,121067891
18213,117141888
18214,117992932
18215,120574367
18216,118870134
18217,122115926
18218,121094606
18219,114323403
18220,116018597
18221,113381375
18222,119323037
18223,115681577
18224,120510256
18225,122404297
18226,119890293
18227,119306254
18228,116367061
18229,118555976
18230,120613089
18231,120066782
18232,120609656
18233,117184878
18234,115415992
18235,116202824
18236,115274840
18237,119978347
18238,119885648
18239,122796315
18240,118423973
18241,111827385
18242,115000511
18243,122185593
18244,116821805
18245,121250903
18246,117123274
18247,121063777
18248,113232349
18249,120016407
18250,120650729
18251,114451534
18252,119240101
18253,117104282
18254,122397123
18255,114285876
18256,120545107
18257,121208395
18258,119669130
18259,116559223
18260,120718509
18261,121583254
18262,120957846
18263,122021118
18264,114189097
18265,122394324
18266,120758886
18267,117349058
18268,115345041
18269,119179132
18270,119366999
18271,119338211
18272,120370228
18273,122559373
18274,117750334
18275,118007546
18276,120209864
18277,119935222
18278,120162251
18279,117883621
18280,114641060
18281,114140557
18282,121983931
18283,119163972
18284,117954454
18285,121344107
18286,114666011
18287,110422623
18288,121775161
18289,119779117
18290,120056893
18291,120018668
18292,114275456
18293,119606680
18294,115732430
18295,117584385
18296,117363933
18297,120307024
18298,119897608
18299,115842348
18300,121656815
18301,110443711
18302,121399117
18303,119662324
18304,113942242
18305,119564354
18306,122382957
18307,115764728
18308,114334479
18309,122258116
18310,117127708
18311,120223037
18312,121730192
18313,118976423
18314,118656428
18315,114930833
18316,119858950
18317,120919793
18318,119334309
18319,115767392
18320,118974021
18321,110001550
18322,118389392
18323,117899078
18324,119128487
18325,115614120
18326,111135090
18327,115051936
18328,120171898
18329,120669732
18330,115656430
18331,122491764
18332,114673391
18333,119174192
18334,119813264
18335,117826951
18336,118004590
18337,119640669
18338,122628944
18339,107327983
18340,114719377
18341,114138167
18342,111779482
18343,117910293
18344,120579655
18345,117721079
18346,119052566
18347,119231799
18348,120060699
18349,107185005
18350,120501116
18351,114319572
18352,121305430
18353,119908481
18354,119327740
18355,122053476
18356,121581633
18357,120508096
18358,119960004
18359,116267534
18360,120625889
18361,106442408
18362,118564421
18363,119333495
18364,117308324
18365,115783596
18366,113755390
18367,117962047
18368,116166276
18369,118600822
18370,120653057
18371,121423842
18372,119218004
18373,114222214
18374,116266698
18375,115300360
18376,115435144
18377,113983115
18378,121402150
18379,120356107
18380,117903503
18381,115751350
18382,121576108
18383,121605009
18384,117076744
18385,122092619
18386,116249454
18387,118353751
18388,117952140
18389,120374425
18390,121640666
18391,120360050
18392,120536864
18393,119206866
18394,118584894
18395,114280157
18396,119214196
18397,120340013
18398,120972503
18399,120171129
18400,120241900
18401,118181768
18402,119313522
18403,119626835
18404,120319798
18405,121018973
18406,121963090
18407,114500050
18408,121415023
18409,114177775
18410,116154810
18411,120026879
18412,114905202
18413,119042595
18414,118073735
18415,120094267
18416,122490670
18417,115320608
18418,120832585
18419,116017166
18420,121165699
18421,118190736
18422,119100173
18423,122743116
18424,111945413
18425,114843760
18426,119121652
18427,119371906
18428,119530683
18429,119691811
18430,119239497
18431,119294597
18432,121370370
18433,121658823
18434,119492739
18435,115437338
18436,119875787
18437,122412310
18438,120580803
18439,115363397
18440,120061690
18441,116959062
18442,116487958
18443,117634049
18444,117800183
18445,120291230
18446,119948101
18447,120307554
18448,119166584
18449,119920978
18450,121623724
18451,119287801
18452,116496590
18453,121858461
18454,115810910
18455,120905731
18456,117343100
18457,120276794
18458,121311121
18459,120783100
18460,117577818
18461,121298599
18462,122102623
18463,122049895
18464,118998110
18465,114859460
18466,119017599
18467,120569990
18468,117039456
18469,118016211
18470,119603549
18471,114198385
18472,120210236
18473,119128434
18474,114662267
18475,114302690
18476,112090879
18477,118264144
18478,120066781
18479,116526105
18480,115277363
18481,121412006
18482,120286939
18483,122008043
18484,120035195
18485,114297616
18486,120316857
18487,118000175
18488,117863498
18489,120368776
18490,114297942
18491,122003851
18492,118016891
18493,122491589
18494,121773004
18495,115767009
18496,120397773
18497,116865969
18498,116434002
18499,119101566
18500,107658234
18501,117941571
18502,121778194
18503,120276366
18504,117749796
18505,119168068
18506,115357257
18507,119872236
18508,116595670
18509,115002999
18510,115019444
18511,113889961
18512,114546823
18513,120298528
18514,121147144
18515,115450384
18516,117250688
18517,116040728
18518,115985710
18519,122230240
18520,118165755
18521,111217573
18522,120953565
18523,113904329
18524,118647019
18525,120067572
18526,115105483
18527,116973733
18528,119087207
18529,115655890
18530,120359185
18531,121652795
18532,122633603
18533,118001275
18534,118287352
18535,114225332
18536,117617833
18537,118885136
18538,119241689
18539,122252516
18540,117234407
18541,121244032
18542,120367899
18543,114992503
18544,119042546
18545,112091705
18546,119247770
18547,118123421
18548,120504797
18549,116222576
18550,115869124
18551,117603381
18552,120950538
18553,116585776
18554,122367229
18555,121651492
18556,119043286
18557,111092111
18558,116467250
18559,120052807
18560,119087208
18561,122500202
18562,122690242
18563,120747947
18564,122699353
18565,122498068
18566,120314886
18567,120125495
18568,115091960
18569,116446067
18570,111324294
18571,109860583
18572,115792998
18573,122544254
18574,120915767
18575,120137145
18576,120837965
18577,114168122
18578,121698654
18579,114909050
18580,122320563
18581,118546901
18582,121052138
18583,116927263
18584,115097399
18585,120981356
18586,121516285
18587,122147276
18588,110616399
18589,114457567
18590,114495132
18591,116368301
18592,114745366
18593,121878360
18594,116407270
18595,120195014
18596,118559294
18597,117098260
18598,111064174
18599,122699704
18600,114221814
18601,121827160
18602,119169047
18603,114067918
18604,119558627
18605,115516111
18606,117744706
18607,114699083
18608,112916920
18609,121072711
18610,120098891
18611,119214992
18612,115239564
18613,113493048
18614,118929041
18615,119043346
18616,117102431
18617,106525018
18618,121954731
18619,117242178
18620,122724052
18621,120762983
18622,115672248
18623,117306724
18624,115765714
18625,120772955
18626,114849780
18627,121075534
18628,117837506
18629,119848259
18630,116290358
18631,121196777
18632,120652260
18633,119999168
18634,119206689
18635,120989085
18636,119745138
18637,114604924
18638,118575624
18639,115341257
18640,113937839
18641,106231491
18642,114223136
18643,121121504
18644,110198870
18645,119864095
18646,121652870
18647,115269080
18648,120106367
18649,119340127
18650,114966333
18651,119572219
18652,115537036
18653,121042799
18654,114263314
18655,113963693
18656,117496324
18657,121450973
18658,116585443
18659,116677747
18660,114171840
18661,120575125
18662,119341588
18663,114076260
18664,115207941
18665,119194138
18666,116418658
18667,114708975
18668,117296798
18669,115642197
18670,112194350
18671,121657365
18672,120368125
18673,121615868
18674,115224819
18675,121342243
18676,119408789
18677,115050603
18678,115513869
18679,114032336
18680,114733177
18681,121343026
18682,115984159
18683,121660555
18684,114266145
18685,115765824
18686,121342885
18687,122193360
18688,115441202
18689,121153298
18690,119179133
18691,121701868
18692,114710815
18693,119070358
18694,121978041
18695,115332515
18696,118595311
18697,114187199
18698,121267943
18699,120656098
18700,121796488
18701,117317576
18702,119183340
18703,122485948
18704,121575956
18705,118039498
18706,113970351
18707,120741378
18708,115710914
18709,120987867
18710,115157162
18711,121087863
18712,119831819
18713,115066912
18714,116605974
18715,120092087
18716,117099254
18717,118499606
18718,121601746
18719,119149947
18720,121872299
18721,121812288
18722,119848145
18723,117817802
18724,115435335
18725,115239385
18726,119040243
18727,120560990
18728,120136645
18729,114245606
18730,116694799
18731,119705546
18732,113331440
18733,120907934
18734,115608665
18735,116117583
18736,120536872
18737,117883046
18738,117268067
18739,114152386
18740,120864199
18741,120613090
18742,121547900
18743,115805111
18744,115235422
18745,121248883
18746,121570902
18747,116636499
18748,119791214
18749,108645927
18750,121357769
18751,116497217
18752,118067417
18753,122144696
18754,114317071
18755,115852663
18756,120545726
18757,113674875
18758,114277558
18759,118242925
18760,112631027
18761,117271917
18762,119358241
18763,119071895
18764,121657133
18765,115631244
18766,115754084
18767,117624790
18768,115593533
18769,110075673
18770,119233377
18771,121117930
18772,119927877
18773,119961037
18774,117747955
18775,117969029
18776,118967217
18777,115735256
18778,121575711
18779,120855931
18780,118589801
18781,118845692
18782,120919968
18783,120108717
18784,117921932
18785,115934812
18786,118055519
18787,117797047
18788,115361544
18789,121088489
18790,114163264
18791,121052939
18792,120608653
18793,120592791
18794,121871400
18795,113909271
18796,118848975
18797,115230392
18798,114044742
18799,119380438
18800,117807791
18801,119318255
18802,122385997
18803,120482386
18804,115531755
18805,118043282
18806,119748965
18807,121385354
18808,122146572
18809,116679025
18810,119944981
18811,121807053
18812,121128521
18813,119441404
18814,113796734
18815,115238800
18816,120375694
18817,106364399
18818,115049409
18819,119444013
18820,116496652
18821,111068445
18822,115748750
18823,115424163
18824,119873194
18825,121515541
18826,120482702
18827,118379537
18828,119369004
18829,119126020
18830,120508006
18831,119124332
18832,121666272
18833,121301408
18834,114633434
18835,121030539
18836,113988834
18837,119744377
18838,114340245
18839,119359043
18840,119524628
18841,119973461
18842,116926592
18843,119537959
18844,119893483
18845,119083918
18846,115148350
18847,119350213
18848,113857524
18849,122291424
18850,117034947
18851,118922061
18852,106393909
18853,115743396
18854,115181978
18855,118698540
18856,118033678
18857,119277309
18858,115017263
18859,120947522
18860,117814900
18861,119003446
18862,113674435
18863,117046228
18864,121993455
18865,119308482
18866,115428804
18867,115636576
18868,122487032
18869,121716070
18870,121019897
18871,121154787
18872,116590279
18873,119447026
18874,114674656
18875,115963587
18876,119381555
18877,113593294
18878,117799113
18879,116725125
18880,120992717
18881,118531094
18882,122362130
18883,120723105
18884,117154491
18885,116146367
18886,121024952
18887,115623917
18888,107080741
18889,119426753
18890,115403057
18891,121718828
18892,116637311
18893,114267649
18894,115409547
18895,113606300
18896,118592196
18897,120949155
18898,121657534
18899,115451510
18900,113496834
18901,118974710
18902,112383922
18903,116226324
18904,118266734
18905,121206650
18906,118054116
18907,115393436
18908,114646220
18909,122601695
18910,118272922
18911,117685342
18912,118689354
18913,115999575
18914,120059718
18915,119874055
18916,121303658
18917,117184677
18918,117979599
18919,120860366
18920,115623371
18921,119448758
18922,106827517
18923,114126879
18924,119351633
18925,117004885
18926,109733649
18927,121404752
18928,117222753
18929,121659845
18930,117236771
18931,121345434
18932,114154924
18933,115403338
18934,121142715
18935,116402978
18936,122479586
18937,122403365
18938,119751958
18939,122009631
18940,121018865
18941,116371710
18942,121334766
18943,121750185
18944,122003429
18945,118013719
18946,121009982
18947,121807731
18948,111767872
18949,103223268
18950,117293561
18951,122417924
18952,117384107
18953,110413161
18954,108169157
18955,119895544
18956,115829525
18957,117757955
18958,115724419
18959,121531001
18960,117234079
18961,120334183
18962,116659760
18963,119564355
18964,121631384
18965,114188923
18966,119443444
18967,114793776
18968,114565912
18969,118329432
18970,108633960
18971,119610447
18972,120750456
18973,120616111
18974,119904531
18975,114746852
18976,115265839
18977,120066502
18978,118937296
18979,116863440
18980,120794346
18981,115323109
18982,121641697
18983,114454977
18984,121345433
18985,121054114
18986,110788097
18987,118017125
18988,121656000
18989,122137756
18990,119416827
18991,115075583
18992,119916253
18993,114377952
18994,121179424
18995,121660373
18996,121425183
18997,115684543
18998,119131037
18999,120562800
19000,117638031
19001,119975306
19002,117268561
19003,114067014
19004,118650065
19005,121320793
19006,110570918
19007,114295076
19008,118117387
19009,121479091
19010,114359829
19011,121192399
19012,117232020
19013,114648725
19014,119239617
19015,119124124
19016,117936822
19017,120860149
19018,121144918
19019,120054374
19020,121440999
19021,118703954
19022,122058459
19023,113853391
19024,109604132
19025,110177783
19026,122403881
19027,118192123
19028,117953138
19029,119088718
19030,119424472
19031,122619693
19032,119331825
19033,115714204
19034,121018863
19035,114233391
19036,118131865
19037,115182167
19038,122400235
19039,119194645
19040,119687078
19041,115808768
19042,107269760
19043,114777718
19044,116552908
19045,121342950
19046,118435601
19047,117113387
19048,122055779
19049,119066798
19050,122729697
19051,114396126
19052,120234029
19053,121351113
19054,119994057
19055,115727531
19056,121678341
19057,120235929
19058,116937798
19059,115620661
19060,115514632
19061,121660518
19062,118311906
19063,121658617
19064,119687889
19065,117428631
19066,114573103
19067,120112824
19068,115465658
19069,120024924
19070,113733749
19071,119763006
19072,113744854
19073,118804823
19074,122002034
19075,118546305
19076,115788573
19077,116588051
19078,117242855
19079,113961718
19080,120862435
19081,115437610
19082,120144526
19083,117797437
19084,116313411
19085,120514434
19086,121019614
19087,116481373
19088,119023615
19089,117301576
19090,118925792
19091,113967341
19092,115446093
19093,114900163
19094,115145850
19095,108309187
19096,119202810
19097,114351168
19098,114091664
19099,116141394
19100,115429041
19101,115470862
19102,111467469
19103,119034590
19104,121639956
19105,117920111
19106,119454656
19107,121901880
19108,119368130
19109,121659204
19110,119444015
19111,117740541
19112,117548611
19113,121116033
19114,120536710
19115,113881012
19116,116408706
19117,115245861
19118,118069553
19119,117592730
19120,121114102
19121,113735072
19122,120536854
19123,114737222
19124,115804095
19125,114674500
19126,119141119
19127,118995600
19128,114903563
19129,119751256
19130,118574160
19131,118271887
19132,121822273
19133,122670064
19134,117798954
19135,120898138
19136,119169510
19137,119600324
19138,114303087
19139,114894284
19140,110618252
19141,121080948
19142,117781176
19143,116430421
19144,121385957
19145,115627702
19146,117685665
19147,113936835
19148,114661232
19149,119889197
19150,116159056
19151,119927866
19152,121299283
19153,116379733
19154,120784031
19155,115637902
19156,116556460
19157,115668600
19158,121635244
