,ID_MDL_Data
11649,119568969
11650,117992214
11651,123759717
11652,115256789
11653,123716383
11654,119542461
11655,120056713
11656,124739636
11657,124644258
11658,119188366
11659,116531921
11660,115730455
11661,112884795
11662,120100881
11663,123588276
11664,120345053
11665,116278613
11666,125180086
11667,119464372
11668,125117055
11669,117553008
11670,101664117
11671,118421978
11672,118700125
11673,123107317
11674,118725494
11675,98931307
11676,125012312
11677,123552577
11678,117150859
11679,116173591
11680,120031198
11681,125059329
11682,122462091
11683,117270573
11684,123026889
11685,119468813
11686,118510857
11687,110352254
11688,125884783
11689,119071793
11690,124503584
11691,124195286
11692,99271371
11693,116990575
11694,124778604
11695,120374360
11696,117540595
11697,116038780
11698,116406899
11699,116896195
11700,118358552
11701,123186319
11702,123543740
11703,116109218
11704,124563901
11705,118696726
11706,123117971
11707,123047630
11708,121953935
11709,118588920
11710,122754203
11711,121988986
11712,119387109
11713,101586803
11714,115827411
11715,117011427
11716,121926071
11717,118390595
11718,116497105
11719,125871496
11720,115074876
11721,112622170
11722,117780893
11723,122645477
11724,115508814
11725,121467016
11726,99336685
11727,124199038
11728,123768432
11729,100352694
11730,120064278
11731,125012161
11732,121363128
11733,125282609
11734,115349775
11735,115578400
11736,118138438
11737,124953128
11738,115620398
11739,101802089
11740,123543420
11741,116193800
11742,115521102
11743,120080926
11744,115628135
11745,120987640
11746,119308868
11747,123041892
11748,116993662
11749,119335509
11750,124971495
11751,106173446
11752,118348656
11753,123104738
11754,106322173
11755,123996978
11756,123554492
11757,98907459
11758,120727174
11759,115878445
11760,116155757
11761,115512116
11762,117519699
11763,100844622
11764,120604265
11765,116499535
11766,122594199
11767,118288138
11768,125049496
11769,117070139
11770,118594901
11771,112797748
11772,100891682
11773,116031530
11774,120929254
11775,104721773
11776,124193270
11777,120370769
11778,121986110
11779,115206447
11780,119144910
11781,117802764
11782,123052414
11783,116763782
11784,124003328
11785,116824609
11786,115530508
11787,122405842
11788,114524626
11789,120756741
11790,122033555
11791,110157469
11792,105086868
11793,100135446
11794,120063989
11795,99253108
11796,118410027
11797,117159844
11798,122690652
11799,118392273
11800,122299438
11801,122218347
11802,118412523
11803,124374396
11804,120536567
11805,112733554
11806,116046259
11807,122012821
11808,118820959
11809,120951796
11810,121508890
11811,118513278
11812,122629355
11813,106086999
11814,120690251
11815,121994696
11816,120447895
11817,117494111
11818,122482696
11819,125286117
11820,120413097
11821,125159914
11822,124208805
11823,121497680
11824,119399053
11825,123629277
11826,117828655
11827,122215994
11828,124104433
11829,116806562
11830,101013595
11831,125010701
11832,118090172
11833,122329976
11834,120204242
11835,117110027
11836,124212894
11837,119823649
11838,123915028
11839,122794587
11840,122331234
11841,122795770
11842,120363614
11843,115879023
11844,123112079
11845,120669731
11846,123998963
11847,117001322
11848,122580887
11849,99618442
11850,120414060
11851,118065414
11852,101382514
11853,123908930
11854,124135413
11855,124916603
11856,99623270
11857,124465323
11858,115376736
11859,118740376
11860,116127024
11861,121560192
11862,115880266
11863,123077102
11864,114867919
11865,118853237
11866,124749628
11867,120835440
11868,116179522
11869,117141083
11870,117848356
11871,108761932
11872,117849898
11873,117189771
11874,125049855
11875,116057592
11876,115962155
11877,124623260
11878,118657819
11879,116055136
11880,116501949
11881,120536909
11882,114898521
11883,121410674
11884,120375375
11885,121029751
11886,123638903
11887,118816404
11888,117857063
11889,125238340
11890,123572032
11891,101045485
11892,114902527
11893,118417719
11894,108067263
11895,121154690
11896,119796140
11897,115479663
11898,121469741
11899,115780388
11900,122278498
11901,118984192
11902,121244785
11903,102778644
11904,124195634
11905,122949193
11906,115612870
11907,115862443
11908,108639046
11909,115770633
11910,119397828
11911,118116044
11912,115840073
11913,120375953
11914,120071108
11915,122491587
11916,123633891
11917,99148223
11918,119323036
11919,122307047
11920,121473317
11921,122243720
11922,124721594
11923,115342734
11924,125403850
11925,120460545
11926,125236250
11927,115933961
11928,120702402
11929,106088440
11930,123052261
11931,114802175
11932,124285739
11933,101581989
11934,116115163
11935,116437326
11936,112726970
11937,118297775
11938,124107290
11939,116825347
11940,122794764
11941,116757746
11942,99891568
11943,120664016
11944,124446587
11945,115128612
11946,118208695
11947,116191569
11948,117248783
11949,104814426
11950,118758474
11951,119471241
11952,119331417
11953,101482642
11954,124107128
11955,116009000
11956,125337015
11957,124762813
11958,119369239
11959,122633448
11960,110376408
11961,123096797
11962,123221689
11963,125409199
11964,115162137
11965,98959825
11966,118656219
11967,115619530
11968,121105597
11969,124519657
11970,124491221
11971,121260974
11972,125083481
11973,124492847
11974,117004499
11975,120498812
11976,118879249
11977,125571865
11978,108751863
11979,116914359
11980,118689119
11981,101591220
11982,120618157
11983,125230565
11984,119999830
11985,120350765
11986,101761559
11987,119124041
11988,124103635
11989,116899248
11990,115612666
11991,121555704
11992,122340800
11993,117876023
11994,111634162
11995,121204672
11996,120539928
11997,123048389
11998,99321534
11999,116236211
12000,120741945
12001,125067165
12002,121950202
12003,114877687
12004,120953120
12005,116266884
12006,122692382
12007,116902248
12008,123580654
12009,123800505
12010,116194833
12011,124812076
12012,120176412
12013,101581643
12014,124283392
12015,118021490
12016,118392970
12017,120002763
12018,117556892
12019,123780984
12020,117129289
12021,118142511
12022,123182603
12023,100889160
12024,116500414
12025,101025202
12026,120536578
12027,116487799
12028,115014343
12029,119073093
12030,117851101
12031,124421988
12032,122483404
12033,115654408
12034,122400114
12035,115342105
12036,118082296
12037,120711722
12038,123910499
12039,106304281
12040,122615484
12041,119795421
12042,111590554
12043,112554257
12044,119916475
12045,115551177
12046,115643579
12047,118605301
12048,116077383
12049,115654042
12050,101581762
12051,116178708
12052,120394295
12053,118115553
12054,110479784
12055,122032783
12056,101545709
12057,116464821
12058,118129175
12059,118164699
12060,101649601
12061,123497326
12062,120357332
12063,120219102
12064,123049170
12065,115949694
12066,121081834
12067,121040285
12068,117152324
12069,116727749
12070,118071148
12071,124087294
12072,120897951
12073,101654849
12074,116461581
12075,123763512
12076,118874122
12077,122402959
12078,119037577
12079,117571040
12080,115592072
12081,116497904
12082,120870704
12083,115815059
12084,123513763
12085,120094147
12086,124011570
12087,99978395
12088,118656466
12089,122702223
12090,117558492
12091,123590455
12092,121610036
12093,123209220
12094,113106083
12095,121034188
12096,123525290
12097,119064455
12098,117071722
12099,121180156
12100,123038008
12101,122329403
12102,124214683
12103,118514449
12104,118588157
12105,125060010
12106,117427396
12107,120082969
12108,115963485
12109,124382131
12110,120054703
12111,111364534
12112,123550853
12113,118131134
12114,117151688
12115,118051120
12116,108790486
12117,119239851
12118,120498612
12119,121247778
12120,117410256
12121,124102088
12122,98983191
12123,120026256
12124,116777669
12125,118038364
12126,117230724
12127,124790498
12128,116792605
12129,123525845
12130,114636051
12131,122686615
12132,122793790
12133,120121317
12134,116179555
12135,102656714
12136,114520205
12137,116797757
12138,100180516
12139,108540694
12140,117062008
12141,116758120
12142,123557715
12143,116534556
12144,123066564
12145,118367300
12146,124806606
12147,108104288
12148,118669150
12149,119052864
12150,123559833
12151,122291874
12152,121971795
12153,108019433
12154,120889539
12155,119529545
12156,122299772
12157,116926859
12158,122997186
12159,115878724
12160,117086961
12161,118091754
12162,124689063
12163,124765633
12164,118760430
12165,115703841
12166,118009640
12167,118065199
12168,115186245
12169,117106128
12170,123053973
12171,118369211
12172,116576711
12173,125480142
12174,115941673
12175,118003938
12176,115929191
12177,124912504
12178,122435653
12179,120651266
12180,122493881
12181,123949408
12182,115347071
12183,124785032
12184,101044322
12185,119602098
12186,118309914
12187,116554548
12188,115953349
12189,119264500
12190,115698518
12191,125292041
12192,124890616
12193,116057703
12194,116798452
12195,120645958
12196,125056474
12197,122762247
12198,121361609
12199,123737368
12200,123910697
12201,116477317
12202,118722880
12203,125370582
12204,124900318
12205,120565934
12206,119920254
12207,122330491
12208,118018608
12209,121382155
12210,107869213
12211,118193423
12212,117243308
12213,116042513
12214,124287640
12215,99088144
12216,122462744
12217,124753279
12218,123740848
12219,115500292
12220,116797180
12221,119084130
12222,122944019
12223,122526672
12224,122322323
12225,117077501
12226,122582813
12227,112702204
12228,118819857
12229,123194391
12230,120681829
12231,117011231
12232,119620797
12233,125077916
12234,125126580
12235,122329062
12236,118189848
12237,100372975
12238,122298886
12239,124900149
12240,116520836
12241,116218344
12242,115370902
12243,116153283
12244,119059982
12245,115756657
12246,118376256
12247,117558206
12248,116969163
12249,121263747
12250,123921691
12251,119224864
12252,122235158
12253,119389847
12254,122865403
12255,116769599
12256,121526776
12257,115319848
12258,120784477
12259,124216571
12260,115939146
12261,118477221
12262,117774950
12263,120902557
12264,125566398
12265,115507058
12266,122729577
12267,122412019
12268,124592502
12269,121499502
12270,100895559
12271,122924505
12272,116174903
12273,123053080
12274,116454475
12275,117120636
12276,118276603
12277,120340152
12278,116445433
12279,117285036
12280,123510207
12281,115392960
12282,110607182
12283,117420844
12284,121205424
12285,121344663
12286,119335197
12287,114454787
12288,100361136
12289,118346690
12290,123103100
12291,120620275
12292,119411433
12293,117072671
12294,115972613
12295,120851117
12296,119017335
12297,117992317
12298,117245896
12299,124427842
12300,124316742
12301,100193000
12302,121514965
12303,122763207
12304,116077683
12305,117540085
12306,115652272
12307,125090643
12308,108258196
12309,122491824
12310,118979489
12311,120846279
12312,115739331
12313,116703062
12314,116423777
12315,115999189
12316,124643631
12317,122596234
12318,115365888
12319,125078693
12320,122000606
12321,111921566
12322,115999085
12323,120696799
12324,123072781
12325,124800881
12326,118832674
12327,117828401
12328,98941426
12329,123710065
12330,117824411
12331,122468136
12332,118677321
12333,124263833
12334,111821965
12335,124008037
12336,120438586
12337,116270147
12338,115847236
12339,125155587
12340,115757950
12341,122395283
12342,121413708
12343,119424295
12344,119141499
12345,122882673
12346,122281011
12347,115582004
12348,117176018
12349,116089459
12350,119051505
12351,122989085
12352,120059752
12353,115318769
12354,124683750
12355,116054979
12356,120200597
12357,111769901
12358,124009289
12359,116621308
12360,118028358
12361,122797247
12362,122492570
12363,116001476
12364,124878959
12365,116500896
12366,118115789
12367,123782782
12368,124327546
12369,117310111
12370,121620310
12371,120868907
12372,98453313
12373,123918644
12374,118691282
12375,117064775
12376,125653084
12377,116975722
12378,115527241
12379,120918575
12380,116033809
12381,119186361
12382,122494063
12383,120210173
12384,118609833
12385,122879948
12386,104718714
12387,104664968
12388,122733097
12389,125417662
12390,120935535
12391,116800065
12392,117855754
12393,118731592
12394,121368739
12395,123202062
12396,121219920
12397,124791249
12398,118090188
12399,110706466
12400,117886033
12401,118798856
12402,108501037
12403,122217516
12404,119502203
12405,115781602
12406,99947668
12407,123813629
12408,118634779
12409,117054122
12410,116070733
12411,118583731
12412,118012241
12413,120502783
12414,118360018
12415,101268755
12416,124466336
12417,107956637
12418,116223254
12419,115086643
12420,119195747
12421,116424456
12422,123526260
12423,125382798
12424,120045916
12425,120740987
12426,118615441
12427,115945854
12428,123858179
12429,121596289
12430,118531219
12431,118084619
12432,104034149
12433,104602749
12434,121085741
12435,120305269
12436,115374673
12437,119451628
12438,119513612
12439,116065110
12440,122955748
12441,117004884
12442,115634290
12443,117001013
12444,122553486
12445,117790809
12446,101655522
12447,118530944
12448,121294764
12449,99143836
12450,121612128
12451,120472870
12452,115332762
12453,120602508
12454,122415354
12455,124724882
12456,116140533
12457,121033293
12458,115221285
12459,124213885
12460,107958293
12461,124088385
12462,120315803
12463,124443195
12464,120480431
12465,124224632
12466,101495938
12467,117485534
12468,100948817
12469,122543495
12470,123163371
12471,115742678
12472,119137755
12473,116949630
12474,101243983
12475,119380501
12476,116175061
12477,123031747
12478,119417178
12479,117506547
12480,113006612
12481,124564553
12482,123592290
12483,120797550
12484,124152134
12485,102012300
12486,120514429
12487,124330814
12488,119313159
12489,121469456
12490,118801642
12491,120375068
12492,120014203
12493,118733928
12494,122738021
12495,118412041
12496,118477849
12497,113007283
12498,115916924
12499,121997192
12500,123707789
12501,116765082
12502,98646761
12503,115685923
12504,117106280
12505,116433313
12506,122894552
12507,122316344
12508,118756734
12509,118733677
12510,117217845
12511,120961225
12512,122908966
12513,124381757
12514,123134949
12515,120743045
12516,124098681
12517,117078497
12518,118691980
12519,120612554
12520,117095309
12521,114532896
12522,117767765
12523,114059826
12524,116496539
12525,124276831
12526,115571796
12527,115984262
12528,119595769
12529,119899328
12530,122320205
12531,121966743
12532,99241188
12533,120746497
12534,115903262
12535,104432549
12536,117272273
12537,116769760
12538,122722906
12539,115659643
12540,118831960
12541,101714092
12542,121985673
12543,116009510
12544,117494790
12545,119009885
12546,121862509
12547,121617357
12548,124385937
12549,119142610
12550,124787594
12551,125662287
12552,121446322
12553,104372658
12554,117369721
12555,118006717
12556,115761455
12557,118818123
12558,124440316
12559,100378003
12560,125087709
12561,99512226
12562,116282922
12563,122441505
12564,119879995
12565,123034526
12566,117065768
12567,119412462
12568,100947974
12569,124827130
12570,119808420
12571,124464557
12572,124712109
12573,110214054
12574,115712330
12575,98813951
12576,108080097
12577,124257320
12578,119948003
12579,124633640
12580,124128650
12581,117831096
12582,118075609
12583,120176950
12584,99309653
12585,117220763
12586,117901906
12587,118495489
12588,116710942
12589,123789364
12590,124014410
12591,119496196
12592,122898883
12593,125025299
12594,115938083
12595,120450315
12596,121038749
12597,116771213
12598,115119950
12599,117105647
12600,114874175
12601,120306322
12602,114609714
12603,123077874
12604,124726002
12605,124905243
12606,121203707
12607,122275181
12608,117859156
12609,117473510
12610,118980453
12611,124409152
12612,120905734
12613,121904885
12614,115383305
12615,125455823
12616,118857230
12617,124320025
12618,117912729
12619,116757208
12620,115330529
12621,124896869
12622,118877525
12623,115943898
12624,116234407
12625,115479515
12626,115379920
12627,122567053
12628,118293311
12629,124100848
12630,103649612
12631,119862581
12632,117424845
12633,120328690
12634,125376587
12635,116268034
12636,117264772
12637,117431663
12638,118048611
12639,119558845
12640,124602873
12641,123621159
12642,122621786
12643,115911000
12644,108226810
12645,119148011
12646,101622244
12647,118440903
12648,116622249
12649,124489772
12650,125404725
12651,122197166
12652,108518193
12653,116135798
12654,122318549
12655,118486653
12656,116109151
12657,123786811
12658,122662298
12659,123071547
12660,116488470
12661,108458515
12662,121528166
12663,120001212
12664,118406024
12665,122695793
12666,119052490
12667,116962287
12668,115246652
12669,118625724
12670,122523302
12671,115769076
12672,101581429
12673,117529036
12674,120091062
12675,115908955
12676,119475651
12677,116767393
12678,114600640
12679,114617547
12680,103170950
12681,122008271
12682,120477597
12683,121032510
12684,99121993
12685,122663110
12686,121995115
12687,114020272
12688,101445348
12689,118122286
12690,118825668
12691,100349765
12692,118012324
12693,99144033
12694,125733547
12695,124341966
12696,118205245
12697,113133418
12698,124117952
12699,120762598
12700,123766418
12701,118665937
12702,121605535
12703,115325530
12704,114924457
12705,119877339
12706,115674732
12707,116052829
12708,122543707
12709,124604133
12710,117157086
12711,124098144
12712,122109448
12713,122634557
12714,118408950
12715,119099906
12716,117131810
12717,116988229
12718,124193498
12719,116378933
12720,122763299
12721,117274586
12722,118408997
12723,115028119
12724,123212597
12725,120087528
12726,100358205
12727,118005675
12728,112048697
12729,100290011
12730,100848115
12731,121901166
12732,115708817
12733,125664358
12734,120888296
12735,122698314
12736,119011014
12737,116415718
12738,119306465
12739,102659731
12740,124159261
12741,115456484
12742,115328868
12743,115663499
12744,99456495
12745,108131386
12746,118420948
12747,122650093
12748,121510052
12749,121243393
12750,115734882
12751,115951377
12752,123593099
12753,115499825
12754,124633884
12755,117454907
12756,120919860
12757,123638122
12758,124286346
12759,113321062
12760,121995208
12761,116558572
12762,122506950
12763,123064107
12764,122628344
12765,122437578
12766,106088051
12767,117107232
12768,118090166
12769,116179860
12770,122597739
12771,123618086
12772,116936143
12773,118701534
12774,121046656
12775,117179426
12776,120027658
12777,118290717
12778,120377197
12779,120340458
12780,122202675
12781,115571211
12782,117366543
12783,123024910
12784,122561489
12785,116272644
12786,111819718
12787,122732804
12788,118593956
12789,121315831
12790,120377758
12791,117819018
12792,116740691
12793,115583327
12794,125179195
12795,124157721
12796,115704899
12797,119832518
12798,114873679
12799,118546948
12800,118644816
12801,118971306
12802,115633504
12803,124826337
12804,117281168
12805,124383964
12806,123112909
12807,125110649
12808,119359498
12809,118382926
12810,100944074
12811,115571918
12812,124861677
12813,116229514
12814,100183446
12815,122528747
12816,100365668
12817,116264822
12818,121361794
12819,106169711
12820,100185680
12821,122804976
12822,124515667
12823,119051955
12824,102791042
12825,124138037
12826,121091820
12827,119001601
12828,115900619
12829,115112246
12830,101796436
12831,124109975
12832,123677385
12833,101544881
12834,115125414
12835,123049545
12836,122697840
12837,100237820
12838,112695151
12839,124458283
12840,118357214
12841,116797408
12842,112467977
12843,122455119
12844,120717483
12845,118590370
12846,118696015
12847,119412230
12848,120359876
12849,101444192
12850,119876375
12851,123662973
12852,124467161
12853,122491963
12854,117775531
12855,120520047
12856,120190835
12857,122880620
12858,116927262
12859,122638200
12860,123550757
12861,111317137
12862,120504531
12863,118064788
12864,119324702
12865,116483775
12866,104476494
12867,122084672
12868,125378726
12869,118090241
12870,98880292
12871,122045311
12872,124357256
12873,125379100
12874,119799516
12875,117839726
12876,101045704
12877,124312515
12878,125276597
12879,115246277
12880,120120024
12881,124151123
12882,123518219
12883,124291128
12884,114611463
12885,124583891
12886,115587263
12887,122487498
12888,120314572
12889,119744269
12890,115015500
12891,121312935
12892,119476837
12893,118587853
12894,122323850
12895,120956997
12896,114989309
12897,120219203
12898,120190940
12899,115978463
12900,100163023
12901,120536908
12902,120004516
12903,123050294
12904,116921998
12905,104495564
12906,125034688
12907,121617567
12908,116747648
12909,122358170
12910,125161473
12911,119221563
12912,125099550
12913,116547191
12914,120910077
12915,118410447
12916,124098126
12917,120711598
12918,123591158
12919,124906578
12920,121049081
12921,123008310
12922,118739062
12923,120426529
12924,124344044
12925,116721710
12926,121264047
12927,123541791
12928,123034348
12929,119863070
12930,111767205
12931,119524526
12932,124834452
12933,110810124
12934,115664183
12935,101542140
12936,117495149
12937,118432300
12938,116404329
12939,116486360
12940,124151373
12941,118844290
12942,125605870
12943,117272145
12944,118993404
12945,119888444
12946,115861012
12947,124843250
12948,120119795
12949,118417147
12950,118200192
12951,120687230
12952,114775676
12953,117153989
12954,120642190
12955,124496397
12956,122489648
12957,114606533
12958,101558511
12959,102597715
12960,117504673
12961,125154515
12962,116501928
12963,116233214
12964,111865103
12965,124468702
12966,116453005
12967,122492021
12968,120887683
12969,124747179
12970,125532006
12971,116757468
12972,117001695
12973,112231846
12974,119741571
12975,115980505
12976,115934370
12977,125031379
12978,119573086
12979,117211035
12980,121528500
12981,116147943
12982,115999243
12983,116912934
12984,119300934
12985,120010680
12986,119429725
12987,121553270
12988,124958699
12989,122910435
12990,115942453
12991,108400984
12992,121322357
12993,124005928
12994,115375015
12995,116790748
12996,116500698
12997,119061343
12998,118731662
12999,120375431
13000,108758769
13001,123039873
13002,118048022
13003,124622579
13004,116217536
13005,119603080
13006,124317974
13007,123592566
13008,120711194
13009,120536906
13010,116393000
13011,120438763
13012,122498938
13013,101371422
13014,112249930
13015,118475642
13016,119414681
13017,124383546
13018,116500576
13019,118938272
13020,116145463
13021,124467317
13022,121551373
13023,117254016
13024,118043283
13025,124471166
13026,116809310
13027,123943666
13028,118975614
13029,119065329
13030,120506654
13031,103831877
13032,117424821
13033,119523446
13034,117549140
13035,118763661
13036,117109374
13037,119059981
13038,124445946
13039,123105792
13040,123517692
13041,125093405
13042,119134477
13043,116992740
13044,121235625
13045,116083587
13046,119935221
13047,120866070
13048,112884935
13049,122654607
13050,120171790
13051,117827956
13052,121358894
13053,115789227
13054,102726241
13055,124420570
13056,119793353
13057,115001026
13058,119811082
13059,115390566
13060,117791882
13061,115213001
13062,121982006
13063,122748908
13064,121198731
13065,122700139
13066,124266140
13067,120835048
13068,113005721
13069,116962742
13070,125763195
13071,117772762
13072,117111412
13073,122271808
13074,125620909
13075,104003206
13076,118022685
13077,103360235
13078,116500025
13079,120366354
13080,124356898
13081,115673900
13082,115706689
13083,117425181
13084,122337934
13085,112928776
13086,119502636
13087,121421374
13088,115067759
13089,117106057
13090,122512315
13091,99960478
13092,121935973
13093,124874077
13094,115543036
13095,120409655
13096,121496736
13097,124769863
13098,122952309
13099,121052466
13100,101592580
13101,116202515
13102,115923842
13103,119084855
13104,118861463
13105,116212060
13106,115733435
13107,122243009
13108,117175911
13109,123787827
13110,119948184
13111,119741822
13112,121950689
13113,120294015
13114,115354408
13115,117840495
13116,103104901
13117,116996914
13118,116385588
13119,115844927
13120,122980525
13121,113446783
13122,119826491
13123,117862188
13124,116989418
13125,125099779
13126,120051941
13127,117090772
13128,101537407
13129,124098132
13130,124684549
13131,100282754
13132,117229058
13133,119939932
13134,110369527
13135,117253800
13136,120340357
13137,118722316
13138,111828191
13139,122449750
13140,118882077
13141,118453582
13142,116578086
13143,115867920
13144,120038211
13145,121560399
13146,101360599
13147,122515191
13148,116921531
13149,119446072
13150,118545769
13151,120758800
13152,121496763
13153,119093077
13154,115524593
13155,115878769
13156,121192398
13157,99892745
13158,118583526
13159,114867703
13160,125570368
13161,101546515
13162,122472024
13163,117068197
13164,118589708
13165,124517330
13166,119138724
13167,101709435
13168,120374385
13169,124121130
13170,117264245
13171,125125301
13172,124893769
13173,125031931
13174,123587947
13175,115572159
13176,99292893
13177,106078476
13178,116502041
13179,115665356
13180,104545548
13181,99141797
13182,115254102
13183,118211547
13184,125022023
13185,117419002
13186,115593534
13187,120904150
13188,116147512
13189,122472409
13190,113869864
13191,122440018
13192,124576152
13193,122272454
13194,106076167
13195,124993579
13196,117267790
13197,115775289
13198,115964046
13199,115489717
13200,123744650
13201,118003464
13202,120312953
13203,99889916
13204,124101705
13205,119314632
13206,100240522
13207,124763615
13208,101052868
13209,122312799
13210,122520813
13211,121428175
13212,120044372
13213,111433623
13214,118391352
13215,116792349
13216,124769813
13217,118085027
13218,107713510
13219,116772352
13220,117541358
13221,104890591
13222,120371148
13223,116411976
13224,124620294
13225,125089834
13226,115679793
13227,103698921
13228,116515213
13229,120007038
13230,115561448
13231,118039070
13232,100903563
13233,101698848
13234,124376332
13235,98693293
13236,122893188
13237,120536895
13238,121412303
13239,122980074
13240,114517026
13241,123201588
13242,119923073
13243,118878564
13244,118181757
13245,120787071
13246,121408884
13247,117767842
13248,120699037
13249,101637088
13250,117087076
13251,118596532
13252,123755727
13253,111252868
13254,121030334
13255,118732833
13256,121475895
13257,118719063
13258,122485797
13259,125091636
13260,122692853
13261,125040244
13262,119332168
13263,125404932
13264,123759049
13265,122763020
13266,125376290
13267,117005852
13268,122686828
13269,121369908
13270,99122822
13271,116482127
13272,124264258
13273,112722782
13274,119485281
13275,99651962
13276,120470668
13277,118936764
13278,117571301
13279,123517364
13280,118964910
13281,125035872
13282,121345627
13283,119051520
13284,119391575
13285,119067295
13286,117995241
13287,125344551
13288,121604492
13289,121610176
13290,115255544
13291,120886719
13292,120370593
13293,122491922
13294,119414804
13295,118732631
13296,120125096
13297,103533574
13298,120501115
13299,116284341
13300,121946283
13301,122744908
13302,116801637
13303,123026170
13304,121432240
13305,116399505
13306,119412068
13307,113769017
13308,116452660
13309,110727463
13310,125760228
13311,117049129
13312,121311441
13313,117183262
13314,122681901
13315,121983675
13316,123204743
13317,122619321
13318,122550930
13319,121249383
13320,117424745
13321,117863495
13322,119433557
13323,124374282
13324,122638705
13325,122883531
13326,125901051
13327,116194043
13328,118616550
13329,121416162
13330,119557611
13331,111773006
13332,122980688
13333,122510986
13334,108202991
13335,110294740
13336,116275037
13337,116577560
13338,119067770
13339,125384040
13340,121488007
13341,116756677
13342,123766081
13343,123908531
13344,118268815
13345,122542581
13346,122681047
13347,116729223
13348,120695967
13349,98620283
13350,115465106
13351,124578347
13352,125563198
13353,119572880
13354,120122392
13355,116773378
13356,117047617
13357,119052362
13358,117106959
13359,122423346
13360,121360961
13361,101246888
13362,120788243
13363,115866648
13364,119607011
13365,120642919
13366,116187894
13367,118586610
13368,119948754
13369,99887397
13370,117275196
13371,124283217
13372,120376109
13373,124586254
13374,123528521
13375,124195926
13376,118489346
13377,124139445
13378,118726595
13379,102727119
13380,115922783
13381,123604098
13382,120445822
13383,122737589
13384,124875970
13385,120850915
13386,116217860
13387,118935206
13388,121438148
13389,118592190
13390,124320420
13391,117877295
13392,124127554
13393,118723197
13394,125085057
13395,124753164
13396,120724930
13397,124888933
13398,122612317
13399,118073790
13400,118228848
13401,118092001
13402,115347906
13403,124430476
13404,117800791
13405,105813872
13406,117425106
13407,123017180
13408,116179106
13409,115578049
13410,115950104
13411,124586631
13412,115995315
13413,120409160
13414,101588952
13415,116221973
13416,116597053
13417,120916360
13418,106088339
13419,117144025
13420,119743942
13421,123602522
13422,121376569
13423,101034893
13424,117504447
13425,125228971
13426,115674364
13427,120045306
13428,120711041
13429,123038537
13430,117528405
13431,108587358
13432,119194647
13433,102211689
13434,120226961
13435,118799163
13436,120110071
13437,117133795
13438,120972082
13439,124585651
13440,119375524
13441,120355701
13442,118614959
13443,101743742
13444,124734345
13445,101708075
13446,115821469
13447,109738645
13448,99968753
13449,124830530
13450,116894614
13451,119194866
13452,110206585
13453,124045298
13454,124725616
13455,121324455
13456,120376203
13457,114183302
13458,117522807
13459,122413701
13460,116498150
13461,120864989
13462,124342322
13463,123046148
13464,119100796
13465,119463253
13466,124088824
13467,121535381
13468,124907553
13469,123125536
13470,124606699
13471,118684245
13472,121352067
13473,100906351
13474,118090344
13475,116034031
13476,113842514
13477,114894567
13478,125157702
13479,124869703
13480,117780167
13481,119121377
13482,115383052
13483,110361449
13484,119352724
13485,117172331
13486,119923373
13487,117538858
13488,124447781
13489,118954531
13490,120783005
13491,100400469
13492,117424649
13493,116497847
13494,115972871
13495,125529505
13496,118409682
13497,122078342
13498,117425858
13499,122225051
13500,117977380
13501,116626792
13502,120475110
13503,116223938
13504,118252052
13505,125362924
13506,122566530
13507,118513302
13508,123090497
13509,124986707
13510,115899871
13511,124494356
13512,120709868
13513,117313934
13514,124835013
13515,124356628
13516,114838587
13517,101412815
13518,118024977
13519,116587139
13520,120371453
13521,125020711
13522,115011580
13523,125109340
13524,124597429
13525,115531328
13526,120046087
13527,124698243
13528,122001847
13529,119547403
13530,117080958
13531,122558488
13532,125225205
13533,122751254
13534,120889333
13535,116130884
13536,122325860
13537,117425226
13538,120336440
13539,124426865
13540,117216672
13541,121344721
13542,116150938
13543,105347266
13544,116474510
13545,121513885
13546,111707590
13547,118847844
13548,114874167
13549,121022234
13550,98954176
13551,121367885
13552,101918867
13553,118309121
13554,118530171
13555,124735443
13556,116120607
13557,123619821
13558,116949376
13559,122202948
13560,119516437
13561,125153555
13562,117785072
13563,117420800
13564,118376099
13565,121094241
13566,121619661
13567,117064500
13568,117252720
13569,116778768
13570,122692646
13571,118708467
13572,120175049
13573,118058835
13574,121227325
13575,122646975
13576,125077380
13577,115022657
13578,115256496
13579,125900936
13580,120519061
13581,115570848
13582,124950135
13583,122956118
13584,118834451
13585,99256628
13586,122222340
13587,122716198
13588,120708083
13589,117057663
13590,125097945
13591,101040505
13592,119741529
13593,124158019
13594,117554135
13595,120021271
13596,115788575
13597,99985514
13598,115556003
13599,124266684
13600,116960007
13601,120455122
13602,120782902
13603,122006139
13604,122082920
13605,124109819
13606,115766571
13607,120901339
13608,113486336
13609,115579249
13610,119470404
13611,115838014
13612,122480251
13613,115307617
13614,122806564
13615,118004905
13616,116423536
13617,116798610
13618,115666653
13619,120495169
13620,119380796
13621,108692319
13622,116501079
13623,116972702
13624,112306460
13625,122527207
13626,115352353
13627,117106219
13628,119940222
13629,120631067
13630,115942186
13631,124676292
13632,121418983
13633,122649501
13634,116146084
13635,104892808
13636,112690162
13637,117426187
13638,100240296
13639,117247273
13640,118983732
13641,124120912
13642,101365191
13643,118761099
13644,120024552
13645,113013561
13646,122597193
